,Connections_0_LevelID,Connections_0_PowerKW,Connections_0_Quantity,betweenness_centrality,closeness_centrality,degree_centrality,median_age,median_hh_income,total_pop,hh_total,avg_travel_time,pct_white,pct_black,pct_asian,pct_hispanic,pct_bachelor,pct_access_to_veh,pct_30-34_min,pct_45-49_min,geometry,k
1517,2,3.7,1.0,0.0014906212736012462,1.5921474391175477e-05,0.0009940357852882703,32.4,87095.0,4872.0,4872.0,31.50087260034904,75.61576354679804,2.750410509031199,17.48768472906404,14.449917898193759,0.0,58.80541871921182,15.291461412151067,8.12807881773399,POINT (-13187446.72324179 4034173.579443039),2
1518,3,40.0,1.0,0.0047250056706739435,1.6100340128144598e-05,0.0014910536779324055,40.5,71071.0,5123.0,5123.0,34.94847775175644,76.28342767909429,1.9324614483700957,10.618778059730626,24.79016201444466,0.8198321296115557,41.67479992192075,9.759906304899472,5.836423970329885,POINT (-13134163.92727232 3988518.286043062),4
1519,2,3.7,1.0,0.0026453879259862156,1.6600847330124847e-05,0.0009940357852882703,34.4,59572.0,8826.0,8826.0,28.593837535014007,20.75685474733741,0.4758667573079538,34.89689553591661,53.44436891003852,6.809426693859052,40.44867437117607,11.500113301608883,3.138454566054838,POINT (-13126388.48347939 3993490.983448862),4
1520,1,1.0,42.0,0.01314404154244308,1.610319417702725e-05,0.0004970178926441351,19.1,73242.84415584416,11977.0,11977.0,140.86274509803923,44.66894881856893,4.199716122568256,40.352341988811894,22.4346664440177,0.0,2.129080738081323,0.8599816314602989,0.18368539701093764,POINT (-13186000.73871613 4038369.54894375),4
1521,1,1.9,42.0,0.01314404154244308,1.610319417702725e-05,0.0004970178926441351,19.1,73242.84415584416,11977.0,11977.0,140.86274509803923,44.66894881856893,4.199716122568256,40.352341988811894,22.4346664440177,0.0,2.129080738081323,0.8599816314602989,0.18368539701093764,POINT (-13186000.73871613 4038369.54894375),4
1522,2,3.0,18.0,0.0015529492693355158,1.615839096373763e-05,0.0014910536779324055,33.7,65888.0,7001.0,7001.0,31.786570743405274,58.405942008284526,7.898871589772889,21.096986144836453,37.88030281388373,2.2139694329381516,29.781459791458364,4.813598057420369,2.5282102556777604,POINT (-13188023.9704613 4032600.911835923),4
1523,2,3.7,1.0,0.06620487119539784,1.706915844956994e-05,0.0014910536779324055,32.1,62934.0,4966.0,4966.0,39.45238095238095,62.605718888441395,15.424889246878775,12.142569472412404,18.68707209021345,0.3020539669754329,54.973821989528794,15.646395489327428,5.577929923479662,POINT (-13177276.56119155 4050830.361759873),4
1524,2,3.7,2.0,0.07838823385809923,1.71216537366772e-05,0.0007455268389662028,32.9,64194.0,9150.0,9150.0,34.395806028833555,61.234972677595636,2.1748633879781423,12.120218579234972,54.0,1.1475409836065573,41.69398907103825,9.759562841530055,2.1202185792349724,POINT (-13121207.89701685 3998461.147755221),4
1525,2,3.0,16.0,0.0015529492693355158,1.615839096373763e-05,0.0014910536779324055,33.7,65888.0,7001.0,7001.0,31.786570743405274,58.405942008284526,7.898871589772889,21.096986144836453,37.88030281388373,2.2139694329381516,29.781459791458364,4.813598057420369,2.5282102556777604,POINT (-13188102.5620218 4032741.143106013),4
1526,2,3.0,16.0,0.0015529492693355158,1.615839096373763e-05,0.0014910536779324055,33.7,65888.0,7001.0,7001.0,31.786570743405274,58.405942008284526,7.898871589772889,21.096986144836453,37.88030281388373,2.2139694329381516,29.781459791458364,4.813598057420369,2.5282102556777604,POINT (-13188102.5620218 4032741.143106013),4
