,ID,AddressInfo_Postcode,Connections_0_LevelID,Connections_0_PowerKW,Connections_0_Quantity,geometry,betweenness_centrality,closeness_centrality,degree_centrality
415,122117,90089,2,3.0,2.0,POINT (-13167984.21346479 4031609.550145823),0.0032658881412000284,2.0090891796744516e-05,0.0024850894632206756
416,115460,90631,2,3.0,2.0,POINT (-13131934.99937206 4019772.572772972),0.03056196749406618,1.9551375237832332e-05,0.0014910536779324055
417,121970,90631,2,3.0,2.0,POINT (-13131934.99937206 4019772.572772972),0.03056196749406618,1.9551375237832332e-05,0.0014910536779324055
418,121122,90631,2,3.0,2.0,POINT (-13132281.60373859 4018048.78695752),0.012168228511110817,1.95879228251783e-05,0.0019880715705765406
419,122381,91801,2,3.0,1.0,POINT (-13149021.628389 4042048.083699764),0.004561371517353746,1.9257878302894002e-05,0.0009940357852882703
420,4826,91801,2,3.0,1.0,POINT (-13149021.628389 4042048.083699764),0.004561371517353746,1.9257878302894002e-05,0.0009940357852882703
421,158650,90047,2,3.7,1.0,POINT (-13170112.20798275 4022880.682305438),0.033139220851871126,1.9861208262854677e-05,0.0019880715705765406
422,70235,90017,2,3.0,14.0,POINT (-13164555.26145379 4036459.378759238),0.1373411902435746,2.0743244528187173e-05,0.0019880715705765406
423,41970,90026,2,3.7,11.0,POINT (-13164288.09467588 4036733.353941157),0.1373411902435746,2.0743244528187173e-05,0.0019880715705765406
424,54854,90017,2,3.0,3.0,POINT (-13165105.2910578 4035981.718321104),0.1373411902435746,2.0743244528187173e-05,0.0019880715705765406
425,122227,90017,2,3.7,3.0,POINT (-13165105.2910578 4035981.718321104),0.1373411902435746,2.0743244528187173e-05,0.0019880715705765406
426,139372,90807,2,3.7,1.0,POINT (-13156216.09575948 4004308.241669443),0.021970031661880572,1.8865889094428132e-05,0.0014910536779324055
427,139806,91731,2,3.0,3.0,POINT (-13140206.23791308 4039065.836285676),0.012114239741763193,1.885281673596309e-05,0.0019880715705765406
428,139547,90047,2,3.7,1.0,POINT (-13170097.42563491 4020574.119468235),0.024736122168307582,1.950203132132276e-05,0.0009940357852882703
429,139550,90047,2,3.7,1.0,POINT (-13170130.5483472 4020757.87565888),0.029758374930629994,1.9766148816553847e-05,0.0019880715705765406
430,54844,90815,2,13.0,2.0,POINT (-13151108.6462024 4003512.432946864),0.06183653732588314,1.8745078942846747e-05,0.004224652087475148
431,139657,90007,2,3.7,1.0,POINT (-13168200.08873278 4031724.619365138),0.0032658881412000284,2.0090891796744516e-05,0.0024850894632206756
432,158664,90047,2,3.7,1.0,POINT (-13170070.36298616 4026181.268109815),0.037229086332119146,1.9891828629802927e-05,0.0019880715705765406
433,158651,90047,2,3.7,1.0,POINT (-13170348.10511569 4023070.704702728),0.033139220851871126,1.9861208262854677e-05,0.0019880715705765406
434,4844,91731,2,3.7,2.0,POINT (-13138695.63242302 4038142.838051885),0.01922395529878151,1.8903639366632065e-05,0.0019880715705765406
435,158759,91731,2,3.7,14.0,POINT (-13138997.41956256 4038387.691385669),0.01629064786029041,1.8843866520143297e-05,0.0019880715705765406
436,122315,91731,2,3.0,2.0,POINT (-13139249.61386895 4038618.600160967),0.01629064786029041,1.8843866520143297e-05,0.0019880715705765406
437,115481,91731,2,3.0,2.0,POINT (-13139249.61386895 4038618.600160967),0.01629064786029041,1.8843866520143297e-05,0.0019880715705765406
438,139807,91731,3,40.0,1.0,POINT (-13140133.54628559 4039258.025005086),0.012114239741763193,1.885281673596309e-05,0.0019880715705765406
439,139489,90631,3,40.0,1.0,POINT (-13132025.03457621 4017427.170034889),0.012168228511110817,1.95879228251783e-05,0.0019880715705765406
440,158689,90007,2,3.7,1.0,POINT (-13168169.69400035 4032325.911772987),0.0032658881412000284,2.0090891796744516e-05,0.0024850894632206756
441,158568,90806,2,3.7,4.0,POINT (-13153720.17919251 4003402.972705386),0.0,0.0,0.00024850894632206757
442,139814,90065,2,3.7,1.0,POINT (-13160299.89720943 4040238.47776605),0.07096570465351071,2.056025651562456e-05,0.003976143141153081
443,122235,90017,2,3.7,3.0,POINT (-13165430.78924887 4036233.7807986),0.01373680610841538,2.044924696871912e-05,0.0019880715705765406
444,139612,90062,2,3.7,1.0,POINT (-13170080.43962869 4027496.450436989),0.04820400243332449,2.0170743977980145e-05,0.0019880715705765406
445,120975,90806,2,3.0,1.0,POINT (-13151910.11314026 4003175.923074707),0.017907840058826757,1.686229495905321e-05,0.0007455268389662028
446,139721,90015,2,3.7,1.0,POINT (-13166045.41383554 4035586.870329595),0.011012226417779677,2.03202179180235e-05,0.0019880715705765406
447,14244,90755,2,3.0,1.0,POINT (-13154569.90312963 4003471.113927504),0.0,0.0,0.00024850894632206757
448,121046,90621,2,3.7,3.0,POINT (-13135167.24984284 4010755.826479005),0.10844984776896663,2.027028771233242e-05,0.0007455268389662028
449,158669,90043,2,3.7,1.0,POINT (-13170077.8917277 4027975.331977378),0.04820400243332449,2.0170743977980145e-05,0.0019880715705765406
450,158655,90047,2,3.7,1.0,POINT (-13170759.65327315 4023390.767444016),0.0036001366891862847,1.9591616272476717e-05,0.0009940357852882703
451,110132,90006,2,3.0,1.0,POINT (-13167081.87993632 4034490.686684498),0.016281073192957594,2.0453391667463404e-05,0.0019880715705765406
452,122182,90006,2,3.7,1.0,POINT (-13167081.87993632 4034490.686684498),0.016281073192957594,2.0453391667463404e-05,0.0019880715705765406
453,89277,90017,2,3.0,3.0,POINT (-13165718.99541054 4036282.957817127),0.01373680610841538,2.044924696871912e-05,0.0019880715705765406
454,122240,90017,2,3.0,3.0,POINT (-13165718.99541054 4036282.957817127),0.01373680610841538,2.044924696871912e-05,0.0019880715705765406
455,139426,90621,3,40.0,1.0,POINT (-13135222.07469205 4010454.844117704),0.10844984776896663,2.027028771233242e-05,0.0007455268389662028
456,158587,90621,3,40.0,1.0,POINT (-13135802.88413526 4009650.390934235),0.037391546816540486,2.0334097850479003e-05,0.003976143141153081
457,139734,90017,2,3.7,3.0,POINT (-13166072.10083534 4036121.050674859),0.01373680610841538,2.044924696871912e-05,0.0019880715705765406
458,121088,90247,2,3.0,1.0,POINT (-13169034.75776331 4014207.01134255),0.025497339107290143,1.9138476851197094e-05,0.0019880715705765406
459,139493,90631,2,3.0,2.0,POINT (-13131339.55141581 4017764.112554871),0.009856224324448538,1.9481794754296108e-05,0.0009940357852882703
460,158593,90015,2,3.7,1.0,POINT (-13167054.49534159 4010766.015321548),0.048006331881937314,1.9038478315060587e-05,0.010685884691848906
461,158590,90621,3,120.0,24.0,POINT (-13135210.10784679 4010072.524409741),0.0,2.01258830721985e-05,0.0009940357852882703
462,120967,90806,2,3.7,38.0,POINT (-13153390.02784671 4002807.939930604),0.02169008074347848,1.784014642547899e-05,0.0007455268389662028
463,139801,90026,2,3.7,1.0,POINT (-13163660.57855302 4038663.464655917),0.005639231970839641,2.0691343833983995e-05,0.0009940357852882703
464,110127,90007,2,3.0,1.0,POINT (-13168236.37437534 4033467.848111815),0.026957197901331758,2.0400734269328307e-05,0.003976143141153081
465,122161,90007,2,3.7,1.0,POINT (-13168236.37437534 4033467.848111815),0.026957197901331758,2.0400734269328307e-05,0.003976143141153081
466,158737,90057,2,3.7,1.0,POINT (-13166172.80888261 4036424.880553795),0.01373680610841538,2.044924696871912e-05,0.0019880715705765406
467,72913,90621,3,120.0,8.0,POINT (-13134670.30850399 4010495.048822136),0.10844984776896663,2.027028771233242e-05,0.0007455268389662028
468,121024,90746,2,3.0,5.0,POINT (-13164788.80974547 4007850.901539467),0.003309808066836367,1.881855045338421e-05,0.0009940357852882703
469,139735,90057,2,3.7,1.0,POINT (-13166571.98003036 4036155.275430403),0.01373680610841538,2.044924696871912e-05,0.0019880715705765406
470,139400,90620,2,3.0,4.0,POINT (-13136904.39049666 4007836.962464672),0.004117909989726073,1.973940044420658e-05,0.0009940357852882703
471,139415,90620,3,40.0,1.0,POINT (-13135699.6909673 4009021.442268868),0.007475158988895363,1.9227326672612898e-05,0.0007455268389662028
472,158698,90007,2,3.7,1.0,POINT (-13168678.09011481 4033289.324233619),0.026957197901331758,2.0400734269328307e-05,0.003976143141153081
473,121930,90745,2,3.7,1.0,POINT (-13166981.35843614 4010008.311930925),0.048006331881937314,1.9038478315060587e-05,0.010685884691848906
474,110099,90745,2,3.0,1.0,POINT (-13166981.35843614 4010008.311930925),0.048006331881937314,1.9038478315060587e-05,0.010685884691848906
475,110161,90042,2,3.0,1.0,POINT (-13156276.76162064 4042906.551027786),0.0034227273693162924,1.7437824939789313e-05,0.0004970178926441351
476,122396,90042,2,3.7,1.0,POINT (-13156276.76162064 4042906.551027786),0.0034227273693162924,1.7437824939789313e-05,0.0004970178926441351
477,110122,90062,2,3.0,6.0,POINT (-13170054.88957694 4030736.026838118),0.035738526830565207,2.000241440459835e-05,0.0019880715705765406
478,122103,90062,2,3.7,6.0,POINT (-13170054.88957694 4030736.026838118),0.035738526830565207,2.000241440459835e-05,0.0019880715705765406
479,158788,90042,2,3.7,1.0,POINT (-13158575.96877676 4042175.404765537),0.0034242098984516964,1.656685199881112e-05,0.0004970178926441351
480,158764,90026,2,3.7,1.0,POINT (-13164518.37187038 4038650.135396798),0.015565691113077934,2.0365042107325865e-05,0.0019880715705765406
481,158757,90026,2,3.7,1.0,POINT (-13165125.62159511 4038119.541026189),0.14381199751528118,2.0471252375720014e-05,0.0032306163021868783
482,121902,90806,2,3.7,4.0,POINT (-13156609.27620096 4002875.059432506),0.018721563238021537,1.834247137852171e-05,0.0019880715705765406
483,102424,90806,2,3.0,4.0,POINT (-13156609.27620096 4002875.059432506),0.018721563238021537,1.834247137852171e-05,0.0019880715705765406
484,26991,91780,2,3.0,1.0,POINT (-13144153.51573712 4042645.514284675),0.019068413283658724,1.876938357153262e-05,0.0019880715705765406
485,122389,91780,2,3.7,1.0,POINT (-13144153.51573712 4042645.514284675),0.019068413283658724,1.876938357153262e-05,0.0019880715705765406
486,139352,90755,2,3.7,1.0,POINT (-13154435.76314322 4002287.743623676),0.0,0.0,0.00024850894632206757
487,158756,90026,2,3.7,4.0,POINT (-13165333.94129189 4038068.119861438),0.14381199751528118,2.0471252375720014e-05,0.0032306163021868783
488,120966,90806,2,3.7,4.0,POINT (-13156911.61993796 4002783.021413165),0.018721563238021537,1.834247137852171e-05,0.0019880715705765406
489,4853,90247,2,3.7,1.0,POINT (-13169878.11422556 4013934.112752582),0.025497339107290143,1.9138476851197094e-05,0.0019880715705765406
490,158791,90042,2,3.7,1.0,POINT (-13158097.66149445 4042761.926751992),0.0034234686338839946,1.7110436910082587e-05,0.0004970178926441351
491,169150,90250,3,120.0,16.0,POINT (-13171550.80089422 4018413.960239235),0.009019151311371147,1.8865973303195963e-05,0.0007455268389662028
492,4830,90745,2,3.7,2.0,POINT (-13163048.32950692 4005323.649285898),0.017287463387707563,1.800077247460575e-05,0.0007455268389662028
493,139720,90006,2,3.7,2.0,POINT (-13168139.41509886 4035550.564679394),0.002624261885806711,2.0199804105565025e-05,0.0019880715705765406
494,139530,90303,2,3.0,3.0,POINT (-13172015.67108777 4019502.264872017),0.01119735724356323,1.9153631513803203e-05,0.0027335984095427433
495,158739,90057,2,3.7,1.0,POINT (-13167187.72275819 4036858.004807988),0.01373680610841538,2.044924696871912e-05,0.0019880715705765406
496,139853,90042,2,3.7,1.0,POINT (-13157265.34718653 4043444.036082934),0.0032390790726681425,1.877375898970262e-05,0.0004970178926441351
497,158665,90043,2,3.7,1.0,POINT (-13171961.63660694 4027321.762246301),0.015811667405460354,1.9454074942494766e-05,0.0019880715705765406
498,115443,90755,2,3.0,4.0,POINT (-13154488.86254033 4001673.130556388),0.0,0.0,0.00024850894632206757
499,121893,90755,2,3.0,4.0,POINT (-13154488.86254033 4001673.130556388),0.0,0.0,0.00024850894632206757
500,139392,90745,3,40.0,1.0,POINT (-13165173.18241273 4006791.101292662),0.0017427747707145149,1.8574385716652156e-05,0.0009940357852882703
501,121011,90745,2,3.0,1.0,POINT (-13164981.80434666 4006592.365289904),0.0017427747707145149,1.8574385716652156e-05,0.0009940357852882703
502,158772,90026,2,3.7,1.0,POINT (-13164875.42744126 4039378.514203231),0.015565691113077934,2.0365042107325865e-05,0.0019880715705765406
503,158678,90008,2,3.7,1.0,POINT (-13171207.31347343 4030265.554535658),0.0042830266721816754,1.947181842993259e-05,0.0014910536779324055
504,110163,90042,2,3.0,1.0,POINT (-13156738.78099161 4043727.149110832),0.0032398203372358443,1.835906935120467e-05,0.0004970178926441351
505,122407,90042,2,3.7,1.0,POINT (-13156738.78099161 4043727.149110832),0.0032398203372358443,1.835906935120467e-05,0.0004970178926441351
